X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125,Y126,Y127,Y128,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45,Z46,Z47,Z48,Z49,Z50,Z51,Z52,Z53,Z54,Z55,Z56,Z57,Z58,Z59,Z60,Z61,Z62,Z63,Z64,Z65,Z66,Z67,Z68,Z69,Z70,Z71,Z72,Z73,Z74,Z75,Z76,Z77,Z78,Z79,Z80,Z81,Z82,Z83,Z84,Z85,Z86,Z87,Z88,Z89,Z90,Z91,Z92,Z93,Z94,Z95,Z96,Z97,Z98,Z99,Z100,Z101,Z102,Z103,Z104,Z105,Z106,Z107,Z108,Z109,Z110,Z111,Z112,Z113,Z114,Z115,Z116,Z117,Z118,Z119,Z120,Z121,Z122,Z123,Z124,Z125,Z126,Z127,Z128
-0.0131835937858,-0.0146484375398,-0.0180664069789,-0.013671875717,-0.0214843753983,-0.024414063926,-0.0219726563097,-0.0170898441364,-0.016601563225,-0.0190429688018,-0.0170898441364,-0.0126953128744,-0.024414063926,-0.0205078125558,-0.0161132812938,-0.0180664069789,-0.0214843753983,-0.0234375000637,-0.013671875717,-0.0112304686106,-0.0156250003824,-0.0224609372212,-0.0195312497132,-0.0170898441364,-0.010742188209,-0.026367186552,-0.0170898441364,-0.0180664069789,-0.015136719471,-0.0234375000637,-0.0185546878904,-0.024414063926,-0.0175781250478,-0.0195312497132,-0.012207031963,-0.0190429688018,-0.0141601566284,-0.0195312497132,-0.0185546878904,-0.0219726563097,-0.015136719471,-0.0180664069789,-0.026367186552,-0.0190429688018,-0.00976562475463,-0.0156250003824,-0.0156250003824,-0.0214843753983,-0.0214843753983,-0.0170898441364,-0.00781250008923,-0.0219726563097,-0.0126953128744,-0.015136719471,-0.013671875717,-0.012207031963,-0.0195312497132,-0.0205078125558,-0.0278320323454,-0.0278320323454,-0.0219726563097,-0.0146484375398,-0.0146484375398,-0.0102539062779,-0.0209960934672,-0.012207031963,-0.0180664069789,-0.0131835937858,-0.027343751434,-0.0170898441364,-0.0156250003824,-0.013671875717,-0.015136719471,-0.0205078125558,-0.0185546878904,-0.015136719471,-0.0126953128744,-0.016601563225,-0.0224609372212,-0.0224609372212,-0.0180664069789,-0.0161132812938,-0.012207031963,-0.016601563225,-0.0224609372212,-0.00488281237732,-0.0307617198534,0.00292968750797,-0.0087890625239,-0.00683593785849,-0.0297851580305,-0.0190429688018,-0.0209960934672,-0.0161132812938,-0.015136719471,-0.0253906247291,-0.0180664069789,-0.0156250003824,-0.0185546878904,-0.0126953128744,-0.0170898441364,-0.0209960934672,-0.0239257809752,-0.0126953128744,-0.0102539062779,-0.00488281237732,-0.00732421876992,-0.0224609372212,-0.0278320323454,-0.0170898441364,-0.0180664069789,-0.00976562475463,-0.015136719471,-0.0253906247291,-0.0209960934672,-0.0185546878904,-0.0117187500319,-0.0161132812938,-0.0161132812938,-0.026367186552,-0.0239257809752,-0.0190429688018,-0.015136719471,-0.013671875717,-0.0141601566284,-0.0209960934672,-0.0156250003824,-0.026367186552,-0.00933837905911,-0.00494384789913,-0.00885009763783,-0.0117797851458,-0.00592041012986,-0.0181274420929,-0.00885009763783,-0.00347900404317,-0.0161743164077,-0.0186157230043,-0.00250244150653,-0.00982666048039,-0.00885009763783,-0.0117797851458,-0.00836181672641,-0.0181274420929,-0.0112915037245,-0.00347900404317,-0.00982666048039,-0.00982666048039,-0.0171508792503,-0.0147094726538,-0.00836181672641,-0.0161743164077,-0.0171508792503,-0.0108032233229,-0.00982666048039,-0.0161743164077,-0.0147094726538,-0.00738525388384,-0.0103149413918,-0.00640869104128,-0.00982666048039,-0.0112915037245,-0.00787353520315,-0.00885009763783,-0.00933837905911,-0.0103149413918,-0.0103149413918,-0.0147094726538,-0.0122680670769,-0.00250244150653,-0.00933837905911,-0.0176391601617,-0.0117797851458,-0.00592041012986,-0.0191040039157,-0.0108032233229,-0.00933837905911,-0.0147094726538,-0.0127563479884,-0.0127563479884,-0.00396728515854,-0.00543212921844,-0.00738525388384,-0.00982666048039,-0.0122680670769,-0.00250244150653,-0.00982666048039,-0.0171508792503,-0.0156860354963,-0.0122680670769,-0.00689697297242,-0.00592041012986,-0.0142211917423,-0.0112915037245,-0.00494384789913,-0.0161743164077,-0.00494384789913,-0.0205688476697,-0.0142211917423,-0.00543212921844,-0.0147094726538,-0.0142211917423,-0.00836181672641,-0.00689697297242,-0.0103149413918,-0.00933837905911,-0.0112915037245,-0.00445556637588,-0.00836181672641,-0.0122680670769,-0.0161743164077,-0.00982666048039,-0.0103149413918,-0.0449829095563,0.00286865239404,-0.00592041012986,0.00628662111934,-0.0317993167901,0.00335693381532,-0.00250244150653,-0.0127563479884,-0.0127563479884,0.00140380853808,0.00335693381532,-0.00982666048039,-0.00787353520315,0.00140380853808,-0.0108032233229,-0.0191040039157,-0.0137329108309,-0.0117797851458,-0.00738525388384,-0.0210571285811,-0.00689697297242,-0.0176391601617,-0.000549316402645,-0.00543212921844,-0.0161743164077,-0.0137329108309,-0.0205688476697,-0.0142211917423,-0.00787353520315,-0.0151977545849,-0.0166625983389,-0.00299072262189,-0.00201416008525,-0.00396728515854,-0.00836181672641,-0.0108032233229,-0.00689697297242,-0.00885009763783,-0.00738525388384,-0.0103149413918,-0.00738525388384,-0.00836181672641,-0.0151977545849,0.986267073873,0.998962336782,0.983825669316,0.982849087099,0.985290491656,1.00091550122,0.985290491656,0.993591287545,0.997497514442,0.986267073873,0.975036633305,0.998474096659,1.00628655045,0.978454620079,0.99017330077,0.981384264759,0.995056109885,0.983825669316,0.976989746753,0.982849087099,0.983825669316,0.980407682542,0.993591287545,0.980407682542,0.996032692102,0.988220238308,0.99163812311,0.994079527667,1.0038451459,0.998962336782,0.989196769539,0.998474096659,0.989196769539,0.993103047422,0.979431151311,1.00238032356,0.980896024636,0.988220238308,0.991149882988,0.980896024636,0.980896024636,1.00238032356,0.991149882988,0.996032692102,0.980896024636,0.994567869762,0.987243656091,0.979431151311,0.998474096659,0.992126465205,0.979919442419,0.992126465205,0.984313960425,0.979431151311,0.991149882988,0.994079527667,0.985778833751,0.989685060648,0.99017330077,0.981384264759,0.981872555868,0.98870847843,0.985290491656,0.984802251533,0.983825669316,0.99163812311,0.997985856536,0.987243656091,1.00531007021,0.994079527667,0.992126465205,0.978454620079,0.999450678876,0.981872555868,0.988220238308,0.988220238308,0.995056109885,0.990661642865,0.995056109885,0.99017330077,0.981872555868,0.983337429193,0.983825669316,0.995056109885,0.989196769539,0.924255377728,0.954040574508,0.997985856536,0.998474096659,0.969177241974,0.985778833751,0.987243656091,0.991149882988,0.986267073873,0.992126465205,0.986267073873,0.99017330077,0.983825669316,0.969177241974,0.981384264759,0.985778833751,0.997985856536,0.993103047422,0.990661642865,0.982360846976,0.976989746753,0.993103047422,0.985778833751,0.994079527667,0.974548342196,0.99163812311,0.99163812311,0.991149882988,0.989196769539,0.986755364982,0.990661642865,0.988220238308,0.985290491656,0.999450678876,0.988220238308,0.994567869762,0.988220238308,1.00140374134,0.988220238308,0.991149882988,0.989196769539,0.981872555868,0.985290491656
